,GID,Team,Spread,Over/Under
5596,201812080POR,MIN,2.0,218.0
5597,201812080POR,POR,-2.0,218.0
5598,201812090DET,DET,1.5,228.0
5599,201812090DET,NOP,-1.5,228.0
5600,201812090NYK,CHO,-5.5,225.0
5601,201812090NYK,NYK,5.5,225.0
5602,201812090SAS,UTA,-2.5,218.5
5603,201812090SAS,SAS,2.5,218.5
5604,201812090TOR,MIL,5.0,229.5
5605,201812090TOR,TOR,-5.0,229.5
5606,201812100BOS,BOS,-6.5,228.0
5607,201812100BOS,NOP,6.5,228.0
5608,201812100CHI,SAC,-2.5,225.0
5609,201812100CHI,CHI,2.5,225.0
5610,201812100DAL,DAL,-5.5,211.5
5611,201812100DAL,ORL,5.5,211.5
5612,201812100DEN,DEN,-2.5,198.5
5613,201812100DEN,MEM,2.5,198.5
5614,201812100GSW,MIN,10.5,226.0
5615,201812100GSW,GSW,-10.5,226.0
5616,201812100IND,IND,-6.0,214.5
5617,201812100IND,WAS,6.0,214.5
5618,201812100LAL,LAL,-6.0,218.0
5619,201812100LAL,MIA,6.0,218.0
5620,201812100MIL,MIL,-13.5,222.5
5621,201812100MIL,CLE,13.5,222.5
5622,201812100OKC,UTA,5.5,216.0
5623,201812100OKC,OKC,-5.5,216.0
5624,201812100PHI,PHI,-7.0,222.0
5625,201812100PHI,DET,7.0,222.0
5626,201812100PHO,LAC,-10.5,220.5
5627,201812100PHO,PHO,10.5,220.5
5628,201812110HOU,HOU,-6.5,219.5
5629,201812110HOU,POR,6.5,219.5
5630,201812110LAC,TOR,-4.0,224.5
5631,201812110LAC,LAC,4.0,224.5
5632,201812110SAS,PHO,12.5,218.0
5633,201812110SAS,SAS,-12.5,218.0
5634,201812120CHO,CHO,-5.5,219.5
5635,201812120CHO,DET,5.5,219.5
5636,201812120CLE,NYK,-2.0,214.0
5637,201812120CLE,CLE,2.0,214.0
5638,201812120DAL,ATL,9.0,223.0
5639,201812120DAL,DAL,-9.0,223.0
5640,201812120GSW,GSW,-6.0,227.5
5641,201812120GSW,TOR,6.0,227.5
5642,201812120IND,MIL,-2.5,215.5
5643,201812120IND,IND,2.5,215.5
5644,201812120MEM,POR,3.0,205.5
5645,201812120MEM,MEM,-3.0,205.5
5646,201812120NOP,OKC,-2.0,232.0
5647,201812120NOP,NOP,2.0,232.0
5648,201812120PHI,PHI,-7.0,221.0
5649,201812120PHI,BRK,7.0,221.0
5650,201812120SAC,MIN,-2.0,228.0
5651,201812120SAC,SAC,2.0,228.0
5652,201812120UTA,MIA,6.5,209.5
5653,201812120UTA,UTA,-6.5,209.5
5654,201812120WAS,WAS,2.0,214.0
5655,201812120WAS,BOS,-2.0,214.0
5656,201812130HOU,LAL,5.5,222.5
5657,201812130HOU,HOU,-5.5,222.5
5658,201812130ORL,CHI,4.5,209.5
5659,201812130ORL,ORL,-4.5,209.5
5660,201812130PHO,DAL,-7.0,211.0
5661,201812130PHO,PHO,7.0,211.0
5662,201812130SAS,LAC,2.5,222.5
5663,201812130SAS,SAS,-2.5,222.5
5664,201812140BOS,ATL,12.5,224.5
5665,201812140BOS,BOS,-12.5,224.5
5666,201812140BRK,WAS,1.5,226.0
5667,201812140BRK,BRK,-1.5,226.0
5668,201812140CHO,CHO,-11.0,226.0
5669,201812140CHO,NYK,11.0,226.0
5670,201812140CLE,MIL,-10.0,218.5
5671,201812140CLE,CLE,10.0,218.5
5672,201812140DEN,DEN,2.0,217.0
5673,201812140DEN,OKC,-2.0,217.0
5674,201812140MEM,MIA,4.5,197.0
5675,201812140MEM,MEM,-4.5,197.0
5676,201812140PHI,PHI,-4.0,217.5
5677,201812140PHI,IND,4.0,217.5
5678,201812140POR,TOR,-3.5,216.0
5679,201812140POR,POR,3.5,216.0
5680,201812140SAC,GSW,-8.0,236.5
5681,201812140SAC,SAC,8.0,236.5
5682,201812150CHO,LAL,-0.0,227.5
5683,201812150CHO,CHO,0.0,227.5
5684,201812150DET,BOS,-2.0,211.0
5685,201812150DET,DET,2.0,211.0
5686,201812150MEM,HOU,-2.0,202.0
5687,201812150MEM,MEM,2.0,202.0
5688,201812150OKC,OKC,-6.0,227.0
5689,201812150OKC,LAC,6.0,227.0
5690,201812150ORL,ORL,5.0,205.5
5691,201812150ORL,UTA,-5.0,205.5
5692,201812150PHO,PHO,8.0,213.0
5693,201812150PHO,MIN,-8.0,213.0
5694,201812150SAS,SAS,-13.0,210.0
5695,201812150SAS,CHI,13.0,210.0
5696,201812160BRK,ATL,8.0,227.0
5697,201812160BRK,BRK,-8.0,227.0
5698,201812160CLE,PHI,-8.0,219.5
5699,201812160CLE,CLE,8.0,219.5
5700,201812160DAL,SAC,5.0,228.0
5701,201812160DAL,DAL,-5.0,228.0
5702,201812160DEN,DEN,1.5,217.5
5703,201812160DEN,TOR,-1.5,217.5
5704,201812160IND,NYK,11.0,213.5
5705,201812160IND,IND,-11.0,213.5
5706,201812160NOP,NOP,-7.0,221.0
5707,201812160NOP,MIA,7.0,221.0
5708,201812160WAS,WAS,-1.0,232.0
5709,201812160WAS,LAL,1.0,232.0
5710,201812170DET,MIL,-4.0,218.5
5711,201812170DET,DET,4.0,218.5
5712,201812170GSW,GSW,-10.5,209.0
5713,201812170GSW,MEM,10.5,209.0
5714,201812170HOU,UTA,5.5,213.5
5715,201812170HOU,HOU,-5.5,213.5
5716,201812170LAC,LAC,-2.0,218.5
5717,201812170LAC,POR,2.0,218.5
5718,201812170MIN,SAC,7.0,232.0
5719,201812170MIN,MIN,-7.0,232.0
5720,201812170NYK,PHO,1.5,218.5
5721,201812170NYK,NYK,-1.5,218.5
5722,201812170OKC,OKC,-13.5,213.5
5723,201812170OKC,CHI,13.5,213.5
5724,201812170SAS,SAS,0.0,225.5
5725,201812170SAS,PHI,-0.0,225.5
5726,201812180ATL,ATL,4.5,235.0
5727,201812180ATL,WAS,-4.5,235.0
5728,201812180BRK,BRK,2.0,228.0
5729,201812180BRK,LAL,-2.0,228.0
5730,201812180DEN,DEN,-5.0,207.0
5731,201812180DEN,DAL,5.0,207.0
5732,201812180IND,CLE,12.5,208.0
5733,201812180IND,IND,-12.5,208.0
5734,201812190BOS,PHO,12.0,220.0
5735,201812190BOS,BOS,-12.0,220.0
5736,201812190CHI,CHI,2.5,215.5
5737,201812190CHI,BRK,-2.5,215.5
5738,201812190CHO,CLE,12.0,220.0
5739,201812190CHO,CHO,-12.0,220.0
5740,201812190HOU,WAS,10.5,224.5
5741,201812190HOU,HOU,-10.5,224.5
5742,201812190MIL,MIL,-6.5,234.5
5743,201812190MIL,NOP,6.5,234.5
5744,201812190MIN,DET,5.5,219.5
5745,201812190MIN,MIN,-5.5,219.5
5746,201812190ORL,SAS,-1.0,207.0
5747,201812190ORL,ORL,1.0,207.0
5748,201812190PHI,NYK,13.0,228.0
5749,201812190PHI,PHI,-13.0,228.0
5750,201812190POR,MEM,6.0,201.5
5751,201812190POR,POR,-6.0,201.5
5752,201812190SAC,SAC,4.0,236.5
5753,201812190SAC,OKC,-4.0,236.5
5754,201812190TOR,TOR,-8.5,211.0
5755,201812190TOR,IND,8.5,211.0
5756,201812190UTA,GSW,-3.0,218.0
5757,201812190UTA,UTA,3.0,218.0
5758,201812200LAC,DAL,3.5,221.5
5759,201812200LAC,LAC,-3.5,221.5
5760,201812200MIA,HOU,-3.5,208.5
5761,201812200MIA,MIA,3.5,208.5
5762,201812210BOS,BOS,-1.0,224.5
5763,201812210BOS,MIL,1.0,224.5
5764,201812210BRK,IND,-2.0,211.5
5765,201812210BRK,BRK,2.0,211.5
5766,201812210CHI,CHI,2.5,205.5
5767,201812210CHI,ORL,-2.5,205.5
5768,201812210CHO,DET,4.0,217.5
5769,201812210CHO,CHO,-4.0,217.5
5770,201812210LAL,LAL,-4.5,234.0
5771,201812210LAL,NOP,4.5,234.0
5772,201812210NYK,ATL,2.0,229.5
5773,201812210NYK,NYK,-2.0,229.5
5774,201812210POR,UTA,2.0,212.5
5775,201812210POR,POR,-2.0,212.5
5776,201812210SAC,MEM,-0.0,212.0
5777,201812210SAC,SAC,0.0,212.0
5778,201812210SAS,MIN,4.0,220.5
5779,201812210SAS,SAS,-4.0,220.5
5780,201812210TOR,TOR,-12.5,206.0
5781,201812210TOR,CLE,12.5,206.0
5782,201812220GSW,GSW,-11.5,225.0
5783,201812220GSW,DAL,11.5,225.0
5784,201812220HOU,HOU,-6.0,215.5
5785,201812220HOU,SAS,6.0,215.5
5786,201812220LAC,DEN,1.5,218.5
5787,201812220LAC,LAC,-1.5,218.5
5788,201812220MIA,MIA,2.5,215.5
5789,201812220MIA,MIL,-2.5,215.5
5790,201812220PHI,TOR,4.5,220.0
5791,201812220PHI,PHI,-4.5,220.0
5792,201812220UTA,OKC,-0.0,218.0
5793,201812220UTA,UTA,0.0,218.0
5794,201812220WAS,WAS,-5.5,227.5
5795,201812220WAS,PHO,5.5,227.5
5796,201812230BOS,BOS,-6.5,222.0
5797,201812230BOS,CHO,6.5,222.0
5798,201812230BRK,PHO,7.5,220.5
5799,201812230BRK,BRK,-7.5,220.5
5800,201812230CLE,CLE,-1.5,201.0
5801,201812230CLE,CHI,1.5,201.0
5802,201812230DET,ATL,9.5,223.5
5803,201812230DET,DET,-9.5,223.5
5804,201812230GSW,LAC,10.5,233.0
