,GID,DK Positions,Name,L5 DvP,Rest,Projected Points
57177,201812190CHI,PF,Bobby Portis,9.0,1,27.8
57178,201812190CHI,C,Robin Lopez,22.0,1,13.5
57179,201812190CHI,PG,Ryan Arcidiacono,8.0,1,18.3
57180,201812190CHI,PF,Ed Davis,20.0,0,17.3
57181,201812190CHI,SF,Chandler Hutchison,8.0,1,12.8
57182,201812190CHI,PG,Shaquille Harrison,8.0,1,12.3
57183,201812190CHI,SF,DeMarre Carroll,17.0,0,17.8
57184,201812190CHI,PF,Lauri Markkanen,9.0,1,35.3
57185,201812190CHI,SG,Justin Holiday,29.0,1,26.0
57186,201812190CHI,PG,Spencer Dinwiddie,4.0,0,35.8
57187,201812190CHI,PG,Shabazz Napier,4.0,2,15.5
57188,201812190CHI,PG,D'Angelo Russell,4.0,0,37.0
57189,201812190CHI,C,Jarrett Allen,29.0,0,29.8
57190,201812190CHI,SF,Rodions Kurucs,17.0,0,18.0
57191,201812190CHI,SG,Joe Harris,28.0,0,25.0
57192,201812190CHI,PG,Kris Dunn,8.0,1,29.8
57193,201812190CHI,PG,Cameron Payne,8.0,1,15.8
57194,201812190CHI,PF,Wendell Carter Jr.,9.0,1,27.5
57195,201812190CHI,PF,Rondae Hollis-Jefferson,20.0,0,28.0
57196,201812190CHI,SF,Jared Dudley,17.0,0,20.0
57197,201812190CHO,SF,Michael Kidd-Gilchrist,15.0,3,16.5
57198,201812190CHO,C,Willy Hernangómez,14.0,3,15.8
57199,201812190CHO,SG,David Nwaba,13.0,0,16.0
57200,201812190CHO,SG,Jeremy Lamb,27.0,3,27.3
57201,201812190CHO,PF,Larry Nance Jr.,24.0,0,31.5
